video_id,title,description,upload_date,duration,definition,video_status,view_count,like_count,comment_count
8cKvPhul1ao,effortless 1v5 👀,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts",2023-08-29T12:30:12Z,PT39S,hd,public,224157,14835,188
SVvf0CCwZc4,Do you want to play a gaem? 🤡,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-10-25T12:43:10Z,PT27S,hd,public,12757,1503,115
JzxX_IhtCps,LIVE: #1 CODM Global Leaderboard Player | CarnageCODM | Cod Mobile Live,,2020-10-01T20:41:14Z,PT2H46M39S,hd,public,1608,121,9
S0dfXpI6lr0,90 FOV Snipes,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - CarnageOnYT
Device - iPad Pro 2021
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-10-01T16:43:21Z,PT2M23S,hd,public,4514,347,33
JzxX_IhtCps,LIVE: #1 CODM Global Leaderboard Player | CarnageCODM | Cod Mobile Live,,2020-10-01T20:41:14Z,PT2H46M39S,hd,public,1608,121,9
RAKKL1-zeOY,k,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-06-28T12:03:18Z,PT1M40S,hd,public,52056,5133,331
8cKvPhul1ao,effortless 1v5 👀,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts",2023-08-29T12:30:12Z,PT39S,hd,public,224157,14835,188
zNviCEOnyTo,LIVE: #1 Leaderboards Player | Road to 11k fam | CarnageCODM | Cod Mobile Live,,2021-02-23T12:27:59Z,PT2H22M43S,hd,public,13428,1133,11
wOFr8qOZ_WA,Insane 1v5! 🔥,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #Hvk #shorts",2023-06-22T12:29:38Z,PT28S,hd,public,186622,10741,116
ENd_g--CIds,Call Of Duty Mobile Ranking INDIA | Let's watch some competitive Gameplay,"""Call of Duty: Mobile Ranking INDIA"" is a Call of Duty: Mobile ranking event organised by Call of Duty: Mobile India Community Discord Server, for the growth and expansion of the Call of Duty: Mobile Community in India.

Streamed by Revenant Esports
Powered by ESM and SiRE


Revenant Esports - https://instagram.com/revenantesports.gg
ESM - https://instagram.com/playesm_
SiRE - https://instagram.com/_sire_official_

Call of Duty: Mobile India Community Social Media
Discord - https://discord.gg/codmindia
Instagram - https://instagram.com/codmobileindia
Twitter - https://twitter.com/codmobile_india?s=21
YouTube - https://www.youtube.com/channel/UCWnBMiODJ4pg6GeLyO7ttKQ

Official Call of Duty: Mobile India Social Media
Instagram - https://instagram.com/callofdutymobilein
Twitter - https://twitter.com/CODMobileIN",2021-08-05T12:04:02Z,PT1H54M54S,hd,public,10559,870,3
SVvf0CCwZc4,Do you want to play a gaem? 🤡,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-10-25T12:43:10Z,PT27S,hd,public,12757,1503,115
t5OaOjH6-hQ,Non meta,"Get 10% discount on COD POINTS using this CODASHOP link : https://codashop.sjv.io/c/3004826/1122626/11950

CODASHOP SOCIALS :
Codashop FB - https://www.facebook.com/Codashop.IN/
Codashop Instagram - https://www.instagram.com/codashop.in/
Join this channel to get access to perks:
https://www.youtube.com/channel/UCtuhZ4uWNnvM7BjX2RUeGuA/join​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-09-27T12:15:57Z,PT3M1S,hd,public,9865,1110,149
3CHr_MykR3E,Chill stream ft. TeamINDBurnz | COD Mobile Live | CarnageCODM,"Check out the latest products by AMD : https://www.amd.com/en/processors/ryzen

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546


———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/aexcarnage

DISCORD: https://discord.gg/cVYDhjQHSy

Team Insidious: https://instagram.com/insidious_org

Aesthetic X: https://discord.gg/SDDTYFK

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories.

#CODM #CODMOBILE #CarnageCODM",2021-03-26T19:39:20Z,PT1H10M17S,hd,public,4507,373,7
B29yGRuMS9U,"All NEW Primeval Draw | DR-H Wicked claw + Sentinel Recon - Primal, the best draw yet?","#1 Global Leaderboards Player for Call of Duty Mobile (Season 10)
Insta - https://www.instagram.com/aexcarnage/
IGN - CarnageCODM-YT

=============================

 #CallOfDutyMobile #PrimevalDraw #LegendaryDRH",2020-12-04T06:14:52Z,PT5M55S,hd,public,4349,329,61
r5TEAQVqdTc,Koshka been feeling pretty good lately | 18 kills SnD | (Gunsmith in the comments),"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-06-26T12:39:54Z,PT4M56S,hd,public,20843,735,53
imP2iRqj-x4,LIVE: #1 Leaderboard Player | #Birthday Stream | CarnageCODM | Cod Mobile Live,,2021-01-12T12:05:03Z,PT3H15M59S,hd,public,9863,727,24
ZlrIxtobYoo,LIVE: #1 Leaderboard Player | CarnageCODM | Cod Mobile Live,,2021-01-15T12:23:23Z,PT2H31M1S,hd,public,6778,451,23
vlZhQ4JTArg,LIVE: #1 Leaderboards Player | Road to 10k fam | CarnageCODM | Cod Mobile Live,,2021-02-22T12:56:33Z,PT2H51M12S,hd,public,13840,1126,16
XywhEViJ6qQ,Legendary Ultra Pro Amax,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-07-09T12:00:07Z,PT2M31S,hd,public,37253,3194,303
VxSOvqP2oTQ,"Shots so clean, it kills 99.9% bacteria","CODASHOP Instagram giveaway link : https://www.instagram.com/p/CWKgP90hcoV/

Get discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950
#ad #codashop
IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-11-23T12:56:48Z,PT2M35S,hd,public,15322,1397,149
